datetime,temperature,relative_humidity,wet_bulb_temperature,wind_speed,solar_radiation_wm2,ward,OBJECTID,CIRCLE,ZONE,latitude_forecast,longitude_forecast,day_offset,forecastDay,heatIndex,estimatedWBGT,temperature_rolling_max_3d,temperature_rolling_mean_7d,wetbulb_rolling_max_3d,riskScore,riskLevel,_match_name,ward_id,ward_name,circle,zone,area_sq_m,latitude_master,longitude_master,population,population_density,elderly_percentage,outdoor_worker_density,healthcare_access,informal_settlement_percentage,vulnerability_score,vulnerability_level
2026-09-14 03:00:00,24.278876439019747,90.36233962760699,23.03,6.194620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,24.28,23.27,24.578876439019744,24.453876439019744,23.36,53.31,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 04:00:00,23.978876439019746,92.36233962760699,23.0,5.4946201337486045,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,23.98,23.16,24.578876439019744,24.358876439019745,23.36,52.42,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 05:00:00,23.078876439019744,97.36233962760699,22.77,4.794620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,23.08,22.74,24.578876439019744,24.145543105686414,23.36,50.26,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 06:00:00,23.178876439019746,98.36233962760699,23.0,6.394620133748604,6.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,23.18,22.91,24.578876439019744,24.007447867591175,23.36,51.54,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 07:00:00,23.178876439019746,98.36233962760699,23.0,2.494620133748604,33.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,23.18,22.98,24.578876439019744,23.903876439019747,23.36,56.75,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 08:00:00,23.778876439019747,94.36233962760699,23.07,2.094620133748604,70.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,23.78,23.23,24.578876439019744,23.889987550130858,23.36,59.42,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 09:00:00,24.078876439019744,91.36233962760699,22.97,3.7946201337486043,121.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,24.08,23.23,24.578876439019744,23.908876439019746,23.36,55.93,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 10:00:00,25.278876439019747,81.36233962760699,22.79,3.7946201337486043,307.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,25.28,23.49,25.278876439019747,24.033421893565198,23.36,59.3,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 11:00:00,25.278876439019747,77.36233962760699,22.23,3.994620133748604,409.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,25.28,23.11,25.278876439019747,24.137209772353078,23.36,56.49,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 12:00:00,25.478876439019746,76.36233962760699,22.28,5.094620133748604,280.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,25.48,23.17,25.478876439019746,24.240414900558207,23.36,54.21,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 13:00:00,26.578876439019744,69.36233962760699,22.32,6.194620133748604,486.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,26.58,23.53,26.578876439019744,24.407447867591173,23.36,58.89,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 14:00:00,27.278876439019747,65.36233962760699,22.37,5.694620133748604,537.4764862857082,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,28.9,23.79,27.278876439019747,24.598876439019747,23.36,60.64,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 15:00:00,27.278876439019747,67.36233962760699,22.67,6.294620133748604,416.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,29.09,23.98,27.278876439019747,24.766376439019744,23.36,61.31,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 16:00:00,27.278876439019747,68.36233962760699,22.82,4.794620133748604,320.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,29.18,24.1,27.278876439019747,24.914170556666804,23.36,61.89,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 17:00:00,26.978876439019746,69.36233962760699,22.69,2.7946201337486043,180.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,28.77,23.93,27.278876439019747,25.028876439019747,23.36,63.65,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 18:00:00,26.178876439019746,74.36233962760699,22.66,3.994620133748604,38.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,26.18,23.62,27.278876439019747,25.08940275480922,23.36,58.69,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 19:00:00,25.978876439019746,76.36233962760699,22.76,4.594620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,25.98,23.6,27.278876439019747,25.133876439019748,23.36,57.54,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 20:00:00,26.178876439019746,76.36233962760699,22.95,2.994620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,26.18,23.82,27.278876439019747,25.183638343781652,23.36,62.12,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 21:00:00,25.978876439019746,77.36233962760699,22.9,4.294620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,25.98,23.71,27.278876439019747,25.219785529928835,23.36,59.27,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 22:00:00,25.578876439019744,80.36233962760699,22.94,6.694620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,25.58,23.58,27.278876439019747,25.235398178150177,23.36,56.23,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-14 23:00:00,25.078876439019744,81.36233962760699,22.59,8.194620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,0,TODAY,25.08,23.18,27.278876439019747,25.228876439019746,23.36,52.58,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 00:00:00,24.778876439019747,83.36233962760699,22.58,8.494620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,24.78,23.07,27.278876439019747,25.210876439019742,23.36,51.92,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 01:00:00,24.578876439019744,86.36233962760699,22.79,7.794620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,24.58,23.17,27.278876439019747,25.186568746712055,23.36,53.27,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 02:00:00,24.378876439019745,87.36233962760699,22.73,6.394620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,24.38,23.08,27.278876439019747,25.156654216797524,23.36,51.57,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 03:00:00,24.178876439019746,89.36233962760699,22.8,5.894620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,24.18,23.08,27.278876439019747,25.12173358187689,23.36,52.27,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 04:00:00,23.878876439019745,92.36233962760699,22.9,4.594620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,23.88,23.08,27.278876439019747,25.078876439019748,23.36,53.2,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 05:00:00,23.778876439019747,92.36233962760699,22.81,4.094620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,23.78,22.98,27.278876439019747,25.035543105686415,23.36,53.97,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 06:00:00,23.878876439019745,92.36233962760699,22.9,2.7946201337486043,10.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,23.88,23.11,27.278876439019747,24.998231277729424,23.36,57.17,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 07:00:00,24.978876439019746,86.36233962760699,23.18,7.194620133748604,133.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,24.98,23.6,27.278876439019747,24.997626439019747,23.36,56.01,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 08:00:00,26.478876439019746,78.36233962760699,23.52,4.894620133748604,331.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,26.48,24.35,27.278876439019747,25.04251280265611,23.52,62.89,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 09:00:00,28.078876439019744,70.36233962760699,23.86,5.794620133748604,566.4764862857082,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,30.87,25.08,28.078876439019744,25.131817615490334,23.86,68.48,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 10:00:00,29.278876439019747,64.36233962760699,24.04,5.194620133748604,731.4764862857082,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,32.27,25.59,29.278876439019747,25.25030501044832,24.04,73.25,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 11:00:00,29.978876439019746,59.362339627606985,23.87,4.4946201337486045,824.4764862857082,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,32.67,25.69,29.978876439019746,25.38165421679752,24.04,77.07,VERY_HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 12:00:00,30.678876439019746,56.362339627606985,23.99,4.394620133748604,857.4764862857082,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,33.36,25.99,30.678876439019746,25.52482238496569,24.04,79.23,VERY_HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 13:00:00,31.078876439019744,55.362339627606985,24.17,4.194620133748604,859.4764862857082,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,33.9,26.24,31.078876439019744,25.67098170217764,24.17,80.76,VERY_HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 14:00:00,31.278876439019747,54.362339627606985,24.17,5.694620133748604,706.4764862857082,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,34.05,26.28,31.278876439019747,25.81477387491718,24.17,78.97,VERY_HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 15:00:00,31.178876439019746,53.362339627606985,23.91,7.694620133748604,596.4764862857082,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,33.63,26.18,31.278876439019747,25.948876439019745,24.17,78.97,VERY_HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 16:00:00,30.378876439019745,55.362339627606985,23.56,8.394620133748605,359.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,32.61,25.51,31.278876439019747,26.056925219507555,24.17,76.34,VERY_HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 17:00:00,29.378876439019745,59.362339627606985,23.33,9.294620133748603,187.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,31.58,25.02,31.278876439019747,26.136019296162605,24.17,72.43,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 18:00:00,28.178876439019746,67.36233962760699,23.5,5.9946201337486045,31.476486285708233,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,30.65,24.78,31.278876439019747,26.183527601810443,24.17,68.09,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 19:00:00,27.778876439019747,70.36233962760699,23.58,4.094620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,30.29,24.73,31.278876439019747,26.219785529928835,24.17,69.91,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 20:00:00,27.478876439019746,73.36233962760699,23.74,2.594620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,30.06,24.78,31.278876439019747,26.247765327908635,24.17,72.71,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 21:00:00,27.078876439019744,76.36233962760699,23.8,3.2946201337486043,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,29.57,24.68,31.278876439019747,26.265832960758875,24.17,70.21,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 22:00:00,26.478876439019746,80.36233962760699,23.8,3.694620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,26.48,24.5,31.278876439019747,26.270365800721876,24.17,67.46,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-15 23:00:00,25.778876439019747,85.36233962760699,23.82,4.294620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,1,TOMORROW,25.78,24.29,31.278876439019747,26.260126439019746,24.17,65.06,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-16 00:00:00,25.178876439019746,88.36233962760699,23.65,6.294620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,2,DAY+2,25.18,23.97,31.278876439019747,26.238060112489134,24.17,61.47,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-16 01:00:00,24.678876439019746,91.36233962760699,23.56,5.894620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,2,DAY+2,24.68,23.76,31.278876439019747,26.206876439019748,24.17,60.93,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-16 02:00:00,24.378876439019745,92.36233962760699,23.4,4.4946201337486045,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,2,DAY+2,24.38,23.57,31.278876439019747,26.171033301764844,24.17,61.59,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-16 03:00:00,24.178876439019746,91.36233962760699,23.07,3.494620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,2,DAY+2,24.18,23.3,31.278876439019747,26.132722592865896,24.17,62.53,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-16 04:00:00,23.778876439019747,92.36233962760699,22.81,3.194620133748604,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,2,DAY+2,23.78,23.0,31.278876439019747,26.088310401283895,24.17,60.64,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-16 05:00:00,23.578876439019744,93.36233962760699,22.74,2.7946201337486043,4.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,2,DAY+2,23.58,22.9,31.278876439019747,26.041839401982706,24.17,61.07,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-16 06:00:00,23.478876439019746,94.36233962760699,22.77,4.4946201337486045,11.476486285708232,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,2,DAY+2,23.48,22.87,31.278876439019747,25.995240075383382,24.17,57.49,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
2026-09-16 07:00:00,24.578876439019744,85.36233962760699,22.65,4.194620133748604,130.47648628570823,141-GOUTHAM NAGAR,10,28-MALKAJGIRI,SECUNDERABAD ZONE,17.452209630000056,78.52890122234975,2,DAY+2,24.58,23.15,31.278876439019747,25.969947867591173,24.17,61.45,HIGH,141-GOUTHAM NAGAR,10,10-UPPAL,2-UPPAL,L.B.NAGAR ZONE,8637914.482584074,17.39504681935031,78.56296389662468,42381,4906.39,9.26,41.36,56.88,3.0,26.17,MODERATE
